;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
9296;3-12-2021 13:23:41;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];4 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9304;3-12-2021 13:23:41;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-83;31;;Ch 100 [5.500 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
9318;3-12-2021 13:23:41;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];4 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9328;3-12-2021 13:23:41;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];0 Stations, 50Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9335;3-12-2021 13:23:41;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;89;;Ch 64 [5.320 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9345;3-12-2021 13:23:41;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9349;3-12-2021 13:23:41;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-67;75;;Ch 140 [5.700 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
9350;3-12-2021 13:23:41;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 67Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9352;3-12-2021 13:23:41;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9356;3-12-2021 13:23:41;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9357;3-12-2021 13:23:41;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-61;82;;Ch 1 [2.412 GHz];3 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9358;3-12-2021 13:23:41;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9365;3-12-2021 13:23:46;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];3 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9374;3-12-2021 13:23:46;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];4 Stations, 43Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9382;3-12-2021 13:23:46;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-83;31;;Ch 100 [5.500 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
9396;3-12-2021 13:23:46;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];4 Stations, 43Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9406;3-12-2021 13:23:46;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 52Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9413;3-12-2021 13:23:46;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;81;;Ch 64 [5.320 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9423;3-12-2021 13:23:46;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9427;3-12-2021 13:23:46;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
9428;3-12-2021 13:23:46;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 67Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9430;3-12-2021 13:23:46;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9434;3-12-2021 13:23:46;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9435;3-12-2021 13:23:46;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9436;3-12-2021 13:23:46;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9443;3-12-2021 13:23:51;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];3 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9452;3-12-2021 13:23:51;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 1 [2.412 GHz];4 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9460;3-12-2021 13:23:51;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9474;3-12-2021 13:23:51;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];4 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9484;3-12-2021 13:23:51;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9491;3-12-2021 13:23:51;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;81;;Ch 64 [5.320 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9501;3-12-2021 13:23:52;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-80;38;;Ch 116 [5.580 GHz];2 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9505;3-12-2021 13:23:52;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-65;80;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
9506;3-12-2021 13:23:52;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9508;3-12-2021 13:23:52;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9512;3-12-2021 13:23:52;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9513;3-12-2021 13:23:52;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];3 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9514;3-12-2021 13:23:52;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9521;3-12-2021 13:23:57;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];3 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9530;3-12-2021 13:23:57;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];4 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9538;3-12-2021 13:23:57;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9552;3-12-2021 13:23:57;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];4 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9562;3-12-2021 13:23:57;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9569;3-12-2021 13:23:57;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-63;81;;Ch 64 [5.320 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9579;3-12-2021 13:23:57;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-75;53;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9583;3-12-2021 13:23:57;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-64;80;;Ch 140 [5.700 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
9584;3-12-2021 13:23:57;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9586;3-12-2021 13:23:57;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9590;3-12-2021 13:23:57;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9591;3-12-2021 13:23:57;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9592;3-12-2021 13:23:57;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9599;3-12-2021 13:24:02;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];3 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9608;3-12-2021 13:24:02;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];4 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9616;3-12-2021 13:24:02;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9629;3-12-2021 13:24:02;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];4 Stations, 47Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9639;3-12-2021 13:24:02;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9646;3-12-2021 13:24:02;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;81;;Ch 64 [5.320 GHz];8 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9656;3-12-2021 13:24:02;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9660;3-12-2021 13:24:02;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
9661;3-12-2021 13:24:02;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9663;3-12-2021 13:24:02;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9667;3-12-2021 13:24:02;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9668;3-12-2021 13:24:02;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9669;3-12-2021 13:24:02;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9676;3-12-2021 13:24:07;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];3 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9685;3-12-2021 13:24:07;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];4 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9693;3-12-2021 13:24:07;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9706;3-12-2021 13:24:07;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];4 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9716;3-12-2021 13:24:07;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9723;3-12-2021 13:24:07;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;82;;Ch 64 [5.320 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9733;3-12-2021 13:24:07;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9737;3-12-2021 13:24:07;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-64;80;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
9738;3-12-2021 13:24:07;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];1 Station, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9740;3-12-2021 13:24:07;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9744;3-12-2021 13:24:07;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9745;3-12-2021 13:24:07;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9746;3-12-2021 13:24:07;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9753;3-12-2021 13:24:12;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-83;31;;Ch 1 [2.412 GHz];3 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9762;3-12-2021 13:24:12;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 1 [2.412 GHz];4 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9770;3-12-2021 13:24:12;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9783;3-12-2021 13:24:12;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];4 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9793;3-12-2021 13:24:12;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9800;3-12-2021 13:24:12;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;81;;Ch 64 [5.320 GHz];8 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9810;3-12-2021 13:24:12;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9814;3-12-2021 13:24:12;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
9815;3-12-2021 13:24:12;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9817;3-12-2021 13:24:12;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9821;3-12-2021 13:24:12;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9822;3-12-2021 13:24:12;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-61;82;;Ch 1 [2.412 GHz];3 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9823;3-12-2021 13:24:12;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-63;81;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9830;3-12-2021 13:24:17;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-83;31;;Ch 1 [2.412 GHz];3 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9839;3-12-2021 13:24:17;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];3 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9847;3-12-2021 13:24:17;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9860;3-12-2021 13:24:17;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];4 Stations, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9869;3-12-2021 13:24:17;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9875;3-12-2021 13:24:17;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-61;82;;Ch 64 [5.320 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9885;3-12-2021 13:24:17;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-73;60;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9889;3-12-2021 13:24:17;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
9890;3-12-2021 13:24:17;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9892;3-12-2021 13:24:17;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];0 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9896;3-12-2021 13:24:17;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9897;3-12-2021 13:24:17;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-57;84;;Ch 1 [2.412 GHz];3 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9898;3-12-2021 13:24:17;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9905;3-12-2021 13:24:22;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 48Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9914;3-12-2021 13:24:22;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 1 [2.412 GHz];3 Stations, 51Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9922;3-12-2021 13:24:22;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-82;33;;Ch 100 [5.500 GHz];10 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
9935;3-12-2021 13:24:22;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];4 Stations, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
9944;3-12-2021 13:24:22;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9950;3-12-2021 13:24:22;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;80;;Ch 64 [5.320 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
9960;3-12-2021 13:24:22;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-78;43;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
9964;3-12-2021 13:24:22;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
9965;3-12-2021 13:24:22;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 65Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
9967;3-12-2021 13:24:22;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9971;3-12-2021 13:24:22;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
9972;3-12-2021 13:24:22;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];3 Stations, 51Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
9973;3-12-2021 13:24:22;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
