;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
3936;6-12-2021 13:12:13;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-53;87;;Ch 36 [5.180 GHz];15 Stations, 89Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
3943;6-12-2021 13:12:13;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3945;6-12-2021 13:12:13;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3949;6-12-2021 13:12:18;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-57;84;;Ch 11 [2.462 GHz];0 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3957;6-12-2021 13:12:18;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3962;6-12-2021 13:12:18;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-67;75;;Ch 116 [5.580 GHz];5 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3963;6-12-2021 13:12:18;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-49;88;;Ch 64 [5.320 GHz];19 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
3971;6-12-2021 13:12:18;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3973;6-12-2021 13:12:18;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3981;6-12-2021 13:12:18;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];4 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
3997;6-12-2021 13:12:18;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-47;90;;Ch 6 [2.437 GHz];1 Station, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4013;6-12-2021 13:12:18;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-72;62;;Ch 6 [2.437 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4014;6-12-2021 13:12:18;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-50;87;;Ch 36 [5.180 GHz];15 Stations, 71Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4021;6-12-2021 13:12:18;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-74;57;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4023;6-12-2021 13:12:18;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];1 Station, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4027;6-12-2021 13:12:23;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-57;84;;Ch 11 [2.462 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4035;6-12-2021 13:12:23;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4040;6-12-2021 13:12:23;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-61;82;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
4041;6-12-2021 13:12:23;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-50;88;;Ch 64 [5.320 GHz];19 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
4049;6-12-2021 13:12:23;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4051;6-12-2021 13:12:23;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4059;6-12-2021 13:12:23;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];4 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
4075;6-12-2021 13:12:23;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-47;90;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4091;6-12-2021 13:12:23;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4092;6-12-2021 13:12:23;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-54;87;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4099;6-12-2021 13:12:23;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-74;57;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4101;6-12-2021 13:12:23;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4105;6-12-2021 13:12:28;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-44;91;;Ch 11 [2.462 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4113;6-12-2021 13:12:28;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-73;60;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4118;6-12-2021 13:12:28;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];5 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
4119;6-12-2021 13:12:28;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-52;87;;Ch 64 [5.320 GHz];19 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
4127;6-12-2021 13:12:28;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4129;6-12-2021 13:12:28;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4137;6-12-2021 13:12:28;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];3 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
4153;6-12-2021 13:12:28;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-47;90;;Ch 6 [2.437 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4169;6-12-2021 13:12:28;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-74;57;;Ch 6 [2.437 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4170;6-12-2021 13:12:28;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4177;6-12-2021 13:12:28;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4179;6-12-2021 13:12:28;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-73;60;;Ch 1 [2.412 GHz];1 Station, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4183;6-12-2021 13:12:34;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-53;86;;Ch 11 [2.462 GHz];0 Stations, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4191;6-12-2021 13:12:34;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4196;6-12-2021 13:12:34;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-63;81;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
4197;6-12-2021 13:12:34;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-51;87;;Ch 64 [5.320 GHz];19 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
4205;6-12-2021 13:12:34;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4207;6-12-2021 13:12:34;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4215;6-12-2021 13:12:34;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-72;62;;Ch 11 [2.462 GHz];3 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
4231;6-12-2021 13:12:34;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-50;88;;Ch 6 [2.437 GHz];1 Station, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4247;6-12-2021 13:12:34;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-67;75;;Ch 6 [2.437 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4248;6-12-2021 13:12:34;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];15 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4255;6-12-2021 13:12:34;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4257;6-12-2021 13:12:34;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4261;6-12-2021 13:12:39;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-49;88;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4269;6-12-2021 13:12:39;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4274;6-12-2021 13:12:39;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-66;78;;Ch 116 [5.580 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
4275;6-12-2021 13:12:39;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-55;85;;Ch 64 [5.320 GHz];18 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
4283;6-12-2021 13:12:39;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4285;6-12-2021 13:12:39;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4293;6-12-2021 13:12:39;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-72;62;;Ch 11 [2.462 GHz];3 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
4309;6-12-2021 13:12:39;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-45;91;;Ch 6 [2.437 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4325;6-12-2021 13:12:39;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-71;65;;Ch 6 [2.437 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4326;6-12-2021 13:12:39;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4333;6-12-2021 13:12:39;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4335;6-12-2021 13:12:39;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];1 Station, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4339;6-12-2021 13:12:44;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-55;85;;Ch 11 [2.462 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4347;6-12-2021 13:12:44;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4352;6-12-2021 13:12:44;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-62;81;;Ch 116 [5.580 GHz];8 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
4353;6-12-2021 13:12:44;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-49;88;;Ch 64 [5.320 GHz];18 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
4361;6-12-2021 13:12:44;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4363;6-12-2021 13:12:44;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4371;6-12-2021 13:12:44;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-75;53;;Ch 11 [2.462 GHz];2 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4387;6-12-2021 13:12:44;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-49;88;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4403;6-12-2021 13:12:44;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4404;6-12-2021 13:12:44;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-54;87;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4411;6-12-2021 13:12:44;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4413;6-12-2021 13:12:44;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];1 Station, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4417;6-12-2021 13:12:49;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-48;89;;Ch 11 [2.462 GHz];2 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4425;6-12-2021 13:12:49;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];0 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4430;6-12-2021 13:12:49;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-68;72;;Ch 116 [5.580 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
4431;6-12-2021 13:12:49;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-52;87;;Ch 64 [5.320 GHz];18 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
4439;6-12-2021 13:12:49;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4441;6-12-2021 13:12:49;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4450;6-12-2021 13:12:49;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-67;75;;Ch 11 [2.462 GHz];3 Stations, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
4467;6-12-2021 13:12:49;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-48;89;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4484;6-12-2021 13:12:49;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-74;57;;Ch 6 [2.437 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4485;6-12-2021 13:12:49;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-57;87;;Ch 36 [5.180 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4491;6-12-2021 13:12:49;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-83;31;;Ch 6 [2.437 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4493;6-12-2021 13:12:49;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4495;6-12-2021 13:12:49;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];1 Station, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4499;6-12-2021 13:12:54;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-57;84;;Ch 11 [2.462 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4507;6-12-2021 13:12:54;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4512;6-12-2021 13:12:54;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-64;80;;Ch 116 [5.580 GHz];8 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
4513;6-12-2021 13:12:54;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-50;88;;Ch 64 [5.320 GHz];18 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
4521;6-12-2021 13:12:54;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4523;6-12-2021 13:12:54;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-80;38;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4533;6-12-2021 13:12:54;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];3 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
4550;6-12-2021 13:12:54;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-52;87;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4567;6-12-2021 13:12:54;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4568;6-12-2021 13:12:54;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-56;87;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4574;6-12-2021 13:12:54;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-83;31;;Ch 6 [2.437 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4576;6-12-2021 13:12:54;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4578;6-12-2021 13:12:54;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 1 [2.412 GHz];1 Station, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4582;6-12-2021 13:12:59;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4590;6-12-2021 13:12:59;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4595;6-12-2021 13:12:59;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-68;72;;Ch 116 [5.580 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
4596;6-12-2021 13:12:59;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-54;86;;Ch 64 [5.320 GHz];18 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];18
4605;6-12-2021 13:12:59;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4608;6-12-2021 13:12:59;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4618;6-12-2021 13:12:59;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];3 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
4635;6-12-2021 13:12:59;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-49;88;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4652;6-12-2021 13:12:59;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4653;6-12-2021 13:12:59;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;87;;Ch 36 [5.180 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
4659;6-12-2021 13:12:59;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4661;6-12-2021 13:12:59;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4663;6-12-2021 13:12:59;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];1 Station, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4667;6-12-2021 13:13:04;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-51;87;;Ch 11 [2.462 GHz];2 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4675;6-12-2021 13:13:04;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
