;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
10097;3-12-2021 12:55:56;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10098;3-12-2021 12:55:56;84:3D:C6:B9:1B:60;;eduroam;-78;43;;Ch 1 [2.412 GHz];1 Station, 51Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10099;3-12-2021 12:55:56;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10104;3-12-2021 12:55:56;84:3D:C6:B9:1B:6F;;eduroam;-73;60;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10110;3-12-2021 12:55:56;84:3D:C6:62:D2:BF;;eduroam;-55;85;;Ch 64 [5.320 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10116;3-12-2021 12:55:56;84:3D:C6:B4:E4:0F;;eduroam;-60;82;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10120;3-12-2021 12:55:56;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];10 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
10126;3-12-2021 12:55:56;84:3D:C6:BD:51:EF;;eduroam;-70;67;;Ch 36 [5.180 GHz];1 Station, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10127;3-12-2021 12:55:56;00:A6:CA:44:6E:80;;eduroam;-80;38;;Ch 6 [2.437 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10138;3-12-2021 12:55:56;84:3D:C6:B4:E4:00;;eduroam;-60;82;;Ch 6 [2.437 GHz];0 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10148;3-12-2021 12:55:56;84:3D:C6:BD:51:E0;;eduroam;-70;67;;Ch 11 [2.462 GHz];0 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10149;3-12-2021 12:55:56;84:3D:C6:62:D2:B0;;eduroam;-54;86;;Ch 11 [2.462 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10155;3-12-2021 12:55:56;84:3D:C6:B9:2A:C0;;eduroam;-44;91;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10165;3-12-2021 12:55:56;00:A6:CA:44:70:60;;eduroam;-82;33;;Ch 1 [2.412 GHz];3 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10169;3-12-2021 12:56:01;84:3D:C6:B4:E1:E0;;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10191;3-12-2021 12:56:01;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10192;3-12-2021 12:56:01;84:3D:C6:B9:1B:60;;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10193;3-12-2021 12:56:01;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10198;3-12-2021 12:56:01;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10204;3-12-2021 12:56:01;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10210;3-12-2021 12:56:01;84:3D:C6:B4:E4:0F;;eduroam;-55;85;;Ch 48 [5.240 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10214;3-12-2021 12:56:01;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];10 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
10220;3-12-2021 12:56:01;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];1 Station, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10221;3-12-2021 12:56:01;00:A6:CA:44:6E:80;;eduroam;-82;33;;Ch 6 [2.437 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10232;3-12-2021 12:56:01;84:3D:C6:B4:E4:00;;eduroam;-62;81;;Ch 6 [2.437 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10242;3-12-2021 12:56:01;84:3D:C6:BD:51:E0;;eduroam;-70;67;;Ch 11 [2.462 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10243;3-12-2021 12:56:01;84:3D:C6:62:D2:B0;;eduroam;-56;85;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10249;3-12-2021 12:56:01;84:3D:C6:B9:2A:C0;;eduroam;-51;87;;Ch 1 [2.412 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10260;3-12-2021 12:56:01;00:A6:CA:44:70:60;;eduroam;-82;33;;Ch 1 [2.412 GHz];3 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10264;3-12-2021 12:56:06;84:3D:C6:B4:E1:E0;;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10286;3-12-2021 12:56:06;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10287;3-12-2021 12:56:06;84:3D:C6:B9:1B:60;;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10288;3-12-2021 12:56:06;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10293;3-12-2021 12:56:06;84:3D:C6:B9:1B:6F;;eduroam;-71;65;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10299;3-12-2021 12:56:06;84:3D:C6:62:D2:BF;;eduroam;-55;85;;Ch 64 [5.320 GHz];1 Station, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10305;3-12-2021 12:56:06;84:3D:C6:B4:E4:0F;;eduroam;-63;81;;Ch 48 [5.240 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10309;3-12-2021 12:56:06;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];10 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
10315;3-12-2021 12:56:06;84:3D:C6:BD:51:EF;;eduroam;-68;72;;Ch 36 [5.180 GHz];1 Station, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10316;3-12-2021 12:56:06;00:A6:CA:44:6E:80;;eduroam;-82;33;;Ch 6 [2.437 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10327;3-12-2021 12:56:06;84:3D:C6:B4:E4:00;;eduroam;-60;82;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10337;3-12-2021 12:56:06;84:3D:C6:BD:51:E0;;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10338;3-12-2021 12:56:06;84:3D:C6:62:D2:B0;;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10344;3-12-2021 12:56:06;84:3D:C6:B9:2A:C0;;eduroam;-44;91;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10356;3-12-2021 12:56:06;00:A6:CA:44:70:60;;eduroam;-82;33;;Ch 1 [2.412 GHz];3 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10360;3-12-2021 12:56:11;84:3D:C6:B4:E1:E0;;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10382;3-12-2021 12:56:11;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10383;3-12-2021 12:56:11;84:3D:C6:B9:1B:60;;eduroam;-78;43;;Ch 1 [2.412 GHz];1 Station, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10384;3-12-2021 12:56:11;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10389;3-12-2021 12:56:11;84:3D:C6:B9:1B:6F;;eduroam;-79;40;;Ch 104 [5.520 GHz];3 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10395;3-12-2021 12:56:11;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];1 Station, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10401;3-12-2021 12:56:11;84:3D:C6:B4:E4:0F;;eduroam;-55;85;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10405;3-12-2021 12:56:11;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];10 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
10411;3-12-2021 12:56:11;84:3D:C6:BD:51:EF;;eduroam;-72;62;;Ch 36 [5.180 GHz];1 Station, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10412;3-12-2021 12:56:11;00:A6:CA:44:6E:80;;eduroam;-82;33;;Ch 6 [2.437 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10423;3-12-2021 12:56:11;84:3D:C6:B4:E4:00;;eduroam;-59;83;;Ch 6 [2.437 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10433;3-12-2021 12:56:11;84:3D:C6:BD:51:E0;;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10434;3-12-2021 12:56:11;84:3D:C6:62:D2:B0;;eduroam;-54;86;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10440;3-12-2021 12:56:11;84:3D:C6:B9:2A:C0;;eduroam;-46;90;;Ch 1 [2.412 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10452;3-12-2021 12:56:11;00:A6:CA:44:70:60;;eduroam;-82;33;;Ch 1 [2.412 GHz];3 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10456;3-12-2021 12:56:16;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10478;3-12-2021 12:56:16;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10479;3-12-2021 12:56:16;84:3D:C6:B9:1B:60;;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10480;3-12-2021 12:56:16;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10485;3-12-2021 12:56:16;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10491;3-12-2021 12:56:16;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];1 Station, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10497;3-12-2021 12:56:16;84:3D:C6:B4:E4:0F;;eduroam;-55;85;;Ch 48 [5.240 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10501;3-12-2021 12:56:16;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];10 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
10507;3-12-2021 12:56:16;84:3D:C6:BD:51:EF;;eduroam;-72;62;;Ch 36 [5.180 GHz];1 Station, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10508;3-12-2021 12:56:16;00:A6:CA:44:6E:80;;eduroam;-82;33;;Ch 6 [2.437 GHz];2 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10519;3-12-2021 12:56:16;84:3D:C6:B4:E4:00;;eduroam;-60;82;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10529;3-12-2021 12:56:16;84:3D:C6:BD:51:E0;;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10530;3-12-2021 12:56:16;84:3D:C6:62:D2:B0;;eduroam;-55;85;;Ch 11 [2.462 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10536;3-12-2021 12:56:16;84:3D:C6:B9:2A:C0;;eduroam;-52;87;;Ch 1 [2.412 GHz];0 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10547;3-12-2021 12:56:16;00:A6:CA:44:70:60;;eduroam;-81;35;;Ch 1 [2.412 GHz];2 Stations, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10551;3-12-2021 12:56:21;84:3D:C6:B4:E1:E0;;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10573;3-12-2021 12:56:21;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10574;3-12-2021 12:56:21;84:3D:C6:B9:1B:60;;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10575;3-12-2021 12:56:21;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10580;3-12-2021 12:56:21;84:3D:C6:B9:1B:6F;;eduroam;-73;60;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10586;3-12-2021 12:56:21;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];1 Station, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10592;3-12-2021 12:56:21;84:3D:C6:B4:E4:0F;;eduroam;-64;80;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10596;3-12-2021 12:56:21;84:3D:C6:B9:2A:CF;;eduroam;-34;97;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
10602;3-12-2021 12:56:21;84:3D:C6:BD:51:EF;;eduroam;-68;72;;Ch 36 [5.180 GHz];1 Station, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10603;3-12-2021 12:56:21;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10614;3-12-2021 12:56:21;84:3D:C6:B4:E4:00;;eduroam;-60;82;;Ch 6 [2.437 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10624;3-12-2021 12:56:21;84:3D:C6:BD:51:E0;;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10625;3-12-2021 12:56:21;84:3D:C6:62:D2:B0;;eduroam;-63;81;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10631;3-12-2021 12:56:21;84:3D:C6:B9:2A:C0;;eduroam;-40;93;;Ch 1 [2.412 GHz];0 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10642;3-12-2021 12:56:21;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];2 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10646;3-12-2021 12:56:26;84:3D:C6:B4:E1:E0;;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10668;3-12-2021 12:56:26;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10669;3-12-2021 12:56:26;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10670;3-12-2021 12:56:26;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10675;3-12-2021 12:56:26;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10681;3-12-2021 12:56:26;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10687;3-12-2021 12:56:26;84:3D:C6:B4:E4:0F;;eduroam;-54;86;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10691;3-12-2021 12:56:26;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
10697;3-12-2021 12:56:26;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];1 Station, 4Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10698;3-12-2021 12:56:26;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10709;3-12-2021 12:56:26;84:3D:C6:B4:E4:00;;eduroam;-60;82;;Ch 6 [2.437 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10719;3-12-2021 12:56:26;84:3D:C6:BD:51:E0;;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10720;3-12-2021 12:56:26;84:3D:C6:62:D2:B0;;eduroam;-55;85;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10726;3-12-2021 12:56:26;84:3D:C6:B9:2A:C0;;eduroam;-51;87;;Ch 1 [2.412 GHz];1 Station, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10737;3-12-2021 12:56:26;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];2 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10741;3-12-2021 12:56:31;84:3D:C6:B4:E1:E0;;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10760;3-12-2021 12:56:31;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10761;3-12-2021 12:56:31;84:3D:C6:B9:1B:60;;eduroam;-80;38;;Ch 1 [2.412 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10762;3-12-2021 12:56:31;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10767;3-12-2021 12:56:31;84:3D:C6:B9:1B:6F;;eduroam;-71;65;;Ch 104 [5.520 GHz];3 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10773;3-12-2021 12:56:31;84:3D:C6:62:D2:BF;;eduroam;-52;87;;Ch 64 [5.320 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10779;3-12-2021 12:56:31;84:3D:C6:B4:E4:0F;;eduroam;-63;81;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10783;3-12-2021 12:56:31;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
10789;3-12-2021 12:56:31;84:3D:C6:BD:51:EF;;eduroam;-69;70;;Ch 36 [5.180 GHz];1 Station, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10790;3-12-2021 12:56:31;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10801;3-12-2021 12:56:31;84:3D:C6:B4:E4:00;;eduroam;-60;82;;Ch 6 [2.437 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10811;3-12-2021 12:56:31;84:3D:C6:BD:51:E0;;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10812;3-12-2021 12:56:31;84:3D:C6:62:D2:B0;;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10818;3-12-2021 12:56:31;84:3D:C6:B9:2A:C0;;eduroam;-38;95;;Ch 1 [2.412 GHz];1 Station, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10829;3-12-2021 12:56:31;00:A6:CA:44:70:60;;eduroam;-83;31;;Ch 1 [2.412 GHz];2 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10833;3-12-2021 12:56:36;84:3D:C6:B4:E1:E0;;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10852;3-12-2021 12:56:36;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10853;3-12-2021 12:56:36;84:3D:C6:B9:1B:60;;eduroam;-77;46;;Ch 1 [2.412 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10854;3-12-2021 12:56:36;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];4 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10859;3-12-2021 12:56:36;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10865;3-12-2021 12:56:36;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];3 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10871;3-12-2021 12:56:36;84:3D:C6:B4:E4:0F;;eduroam;-55;85;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10875;3-12-2021 12:56:36;84:3D:C6:B9:2A:CF;;eduroam;-35;97;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
10881;3-12-2021 12:56:36;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];1 Station, 4Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
